imdbId,Genre,Poster,Sci-Fi,Sport,Drama,Comedy,Thriller,Horror,Romance,Animation,Biography,Fantasy,Crime,Action,Mystery,Adventure,Family
485323,Animation|Action|Adventure,image3751.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
246278,Comedy|Family|Drama,image8293.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
485947,Fantasy|Romance,image3755.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
486028,Horror|Mystery,image3756.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
129634,Comedy|Family|Fantasy,image625.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
486480,Horror|Mystery,image3759.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
486576,Action|Adventure|Fantasy,image3760.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
134304,Comedy|Family|Fantasy,image664.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
146402,Comedy|Family|Fantasy,image762.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
153992,Comedy|Family|Fantasy,image793.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
486652,Crime|Horror|Mystery,image3765.jpg,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
165396,Comedy|Family|Fantasy,image905.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
486665,Comedy|Sci-Fi,image3767.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168269,Comedy|Family|Fantasy,image945.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
170016,Comedy|Family|Fantasy,image961.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
486946,Action|Adventure|Comedy,image3770.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
487027,Comedy|Romance|Sport,image3771.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
487271,Comedy|Romance|Sport,image3774.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
194422,Comedy|Family|Fantasy,image1132.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
488120,Crime|Drama|Mystery,image3776.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
488174,Crime|Drama|Mystery,image3777.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
488535,Comedy|Drama|Romance,image6012.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
488539,Animation|Comedy,image3779.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
211174,Comedy|Family|Fantasy,image1249.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
488762,Action|Crime,image3781.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
235512,Comedy|Family|Fantasy,image1387.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
488962,Comedy|Horror,image3317.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
488988,Biography|Crime|Drama,image3784.jpg,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
488988,Biography|Crime|Drama,image3785.jpg,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
240462,Comedy|Family|Fantasy,image1419.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
489099,Action|Adventure|Sci-Fi,image3788.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
489099,Action|Adventure|Sci-Fi,image3789.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
489235,Comedy|Fantasy|Horror,image1106.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
489237,Comedy|Drama|Romance,image6015.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
489282,Adventure|Comedy,image3793.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
489282,Adventure|Comedy,image3794.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
489286,Comedy|Horror,image3339.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
250593,Comedy|Family|Fantasy,image1505.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
489327,Comedy|Drama|Romance,image6017.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
255477,Comedy|Family|Fantasy,image1539.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
490181,Action|Adventure|Sci-Fi,image3799.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
490377,Adventure,image3801.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
490579,Comedy|Drama|Romance,image6018.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
490579,Comedy|Drama|Romance,image6026.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
490822,Comedy|Sport,image3804.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
491046,Biography|Drama|Romance,image3805.jpg,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
491109,Comedy|Drama|Romance,image6037.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
491152,Comedy|Drama|Romance,image6048.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
491399,Horror|Mystery,image3809.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
491661,Horror|Sci-Fi,image3811.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
491703,Animation|Action|Adventure,image3812.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
492044,Horror|Mystery,image3813.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
265691,Comedy|Family|Fantasy,image1608.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
271082,Comedy|Family|Fantasy,image1662.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
492486,Comedy|Horror|Mystery,image5691.jpg,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
492492,Comedy|Drama|Romance,image6080.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
293832,Comedy|Family|Fantasy,image1907.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
492784,Horror|Mystery,image3819.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
492878,Adventure|Comedy|Crime,image3820.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
492881,Action|Comedy|Crime,image3821.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
304669,Comedy|Family|Fantasy,image2009.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
308506,Comedy|Family|Fantasy,image2039.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
493226,Animation|Action|Adventure,image3824.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
493417,Action|Comedy|Romance,image3827.jpg,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
319343,Comedy|Family|Fantasy,image2136.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
493464,Action|Crime|Fantasy,image3829.jpg,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
493567,Crime|Drama|Mystery,image3830.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
322330,Comedy|Family|Fantasy,image2148.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
327679,Comedy|Family|Fantasy,image2199.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
494253,Comedy|Drama|Romance,image6082.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
338094,Comedy|Family|Fantasy,image2279.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
362165,Comedy|Family|Fantasy,image2449.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
393735,Comedy|Family|Fantasy,image2791.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
494277,Comedy|Drama|Romance,image6086.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
396592,Comedy|Family|Fantasy,image2806.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
494901,Sci-Fi,image3843.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495032,Crime|Drama|Mystery,image3844.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
495212,Animation|Action|Fantasy,image3845.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
495596,Animation|Adventure|Fantasy,image3846.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
496296,Animation,image3847.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
496328,Comedy|Drama|Romance,image6092.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
496328,Comedy|Drama|Romance,image6096.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
396752,Comedy|Family|Fantasy,image2810.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
496436,Fantasy|Horror,image3852.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
497137,Comedy|Drama|Romance,image6097.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
497298,Crime|Horror|Sci-Fi,image3854.jpg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
413099,Comedy|Family|Fantasy,image2973.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
497876,Fantasy,image3856.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497876,Fantasy,image3857.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497915,Action|Comedy|Crime,image3858.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
497972,Comedy|Drama|Romance,image6099.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
497972,Comedy|Drama|Romance,image6119.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
497986,Mystery|Romance,image3861.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
498311,Fantasy|Horror|Mystery,image3862.jpg,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
498348,Crime|Drama|Mystery,image3863.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
413895,Comedy|Family|Fantasy,image2976.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
498360,Crime|Drama|Mystery,image3865.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
498525,Animation|Adventure|Comedy,image3866.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
498567,Comedy|Sci-Fi,image3867.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499238,Action|Adventure|Biography,image3868.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
414078,Comedy|Family|Fantasy,image2977.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
422774,Comedy|Family|Fantasy,image3082.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
429591,Comedy|Family|Fantasy,image3157.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
499487,Romance|Sport,image3872.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
499537,Comedy|Drama|Sport,image8232.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
499549,Action|Adventure|Fantasy,image3874.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
499554,Comedy|Crime,image3875.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
499570,Comedy|Drama|Fantasy,image2820.jpg,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
499570,Comedy|Drama|Fantasy,image2829.jpg,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
499665,Animation|Action|Adventure,image3878.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
643109,Fantasy|Horror,image3879.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
696447,Comedy|Drama|Romance,image6127.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
696462,Comedy|Drama|Romance,image6129.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
443295,Comedy|Family|Fantasy,image3260.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
756672,Crime|Horror|Mystery,image3883.jpg,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
756672,Crime|Horror|Mystery,image3884.jpg,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
756683,Fantasy|Sci-Fi,image3885.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
756683,Fantasy|Sci-Fi,image3886.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
757157,Comedy|Drama|Romance,image6149.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
447383,Comedy|Family|Fantasy,image3304.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
457419,Comedy|Family|Fantasy,image3439.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
758730,Action|Horror|Sci-Fi,image3890.jpg,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
758730,Action|Horror|Sci-Fi,image3891.jpg,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
758742,Crime|Drama|Fantasy,image3892.jpg,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
758751,Biography|Drama,image3893.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
758752,Comedy|Drama|Romance,image6156.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
758758,Adventure|Biography|Drama,image3895.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
758774,Action|Drama|Romance,image3896.jpg,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
758794,Sport,image3897.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
760187,Comedy|Horror,image3349.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
760306,Action|Fantasy|Horror,image3901.jpg,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
457419,Comedy|Family|Fantasy,image3440.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
481513,Comedy|Family|Fantasy,image3719.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
486583,Comedy|Family|Fantasy,image3761.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
486583,Comedy|Family|Fantasy,image3762.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
762073,Fantasy|Horror,image3906.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
762104,Comedy|Crime|Mystery,image3907.jpg,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
762104,Comedy|Crime|Mystery,image3908.jpg,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
808510,Comedy|Family|Fantasy,image4080.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
762125,Animation|Adventure|Comedy,image3910.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
762138,Comedy|Drama|Romance,image6163.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
762145,Crime|Drama|Mystery,image3912.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
763304,Animation|Adventure|Comedy,image3913.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
765429,Biography|Crime|Drama,image3914.jpg,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
765429,Biography|Crime|Drama,image3915.jpg,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
765432,Action|Biography|Crime,image3917.jpg,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
765443,Crime|Drama|Mystery,image3918.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
765446,Animation|Adventure|Comedy,image3919.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
816520,Comedy|Family|Fantasy,image4122.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
841032,Comedy|Family|Fantasy,image4208.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
841032,Comedy|Family|Fantasy,image4209.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
918511,Comedy|Family|Fantasy,image4392.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
768796,Adventure|Drama,image3924.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
769507,Fantasy,image3925.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
770752,Action|Adventure|Comedy,image3926.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
770752,Action|Adventure|Comedy,image3927.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
770772,Comedy|Drama|Romance,image6177.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
770828,Action|Adventure|Fantasy,image3929.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
960731,Comedy|Family|Fantasy,image4451.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
772152,Crime|Horror,image3931.jpg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
772157,Comedy|Drama|Romance,image6178.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1068284,Comedy|Family|Fantasy,image4687.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1100119,Comedy|Family|Fantasy,image4772.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
772185,Comedy|Fantasy,image3936.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
772193,Action|Adventure|Crime,image3937.jpg,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1109624,Comedy|Family|Fantasy,image4789.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
774755,Comedy|Drama|Sport,image8238.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1330015,Comedy|Family|Fantasy,image5328.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
775440,Action|Drama|Horror,image3941.jpg,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1396218,Comedy|Family|Fantasy,image5452.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
775480,Comedy|Fantasy,image3943.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
775489,Animation,image3944.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
775552,Animation|Adventure|Comedy,image3945.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
778611,Biography|Drama,image3946.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
778631,Animation|Adventure|Mystery,image3947.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
779982,Comedy|Horror|Sci-Fi,image6670.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
779982,Comedy|Horror|Sci-Fi,image6681.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
780134,Biography|Comedy,image3950.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
780486,Comedy|Drama|Romance,image6185.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
780486,Comedy|Drama|Romance,image6213.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
780503,Action|Fantasy|Horror,image3953.jpg,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
780511,Adventure|Drama,image3954.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
780521,Animation|Adventure|Comedy,image3955.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
780534,Comedy|Crime|Romance,image3956.jpg,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
780534,Comedy|Crime|Romance,image3957.jpg,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
780548,Biography|Comedy|Crime,image3958.jpg,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1415283,Comedy|Family|Fantasy,image5496.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
780583,Action|Horror|Sci-Fi,image3960.jpg,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
780583,Action|Horror|Sci-Fi,image3961.jpg,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1431115,Comedy|Family|Fantasy,image5527.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1451423,Comedy|Family|Fantasy,image5564.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
780622,Comedy|Fantasy|Horror,image1159.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
780622,Comedy|Fantasy|Horror,image1160.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
780645,Action|Adventure|Horror,image3966.jpg,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
780653,Fantasy|Horror,image3967.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
780660,Animation|Adventure,image3968.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
782154,Action|Drama|Romance,image3970.jpg,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
783233,Mystery|Romance,image3971.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
783238,Crime|Drama|Mystery,image3972.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1630603,Comedy|Family|Fantasy,image5900.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1699746,Comedy|Family|Fantasy,image6049.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
784145,Animation|Adventure,image3976.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1794725,Comedy|Family|Fantasy,image6217.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
785007,Comedy|Fantasy|Romance,image3978.jpg,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
785007,Comedy|Fantasy|Romance,image3979.jpg,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
785077,Comedy|Sport,image3980.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
787470,Comedy|Sport,image3981.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
787474,Animation|Adventure|Comedy,image3982.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
787485,Comedy|Horror,image3359.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1975269,Comedy|Family|Fantasy,image6473.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
787524,Biography|Drama,image3985.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
790590,Comedy|Horror,image3389.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3070936,Comedy|Family|Fantasy,image7508.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
790636,Biography|Drama,image3988.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
790663,Biography|Drama|Romance,image3989.jpg,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
790686,Horror|Mystery,image3990.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
790724,Action|Crime|Mystery,image3991.jpg,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
790736,Action|Comedy|Fantasy,image3992.jpg,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
790770,Biography,image3993.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3544734,Comedy|Family|Fantasy,image7785.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
790799,Animation|Fantasy,image3995.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
790804,Comedy|Sport,image3996.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3955894,Comedy|Family|Fantasy,image7965.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
791303,Mystery|Romance,image3998.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
791338,Biography,image3999.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
792948,Fantasy,image4000.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
792986,Animation|Horror|Mystery,image4001.jpg,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4383594,Comedy|Family|Fantasy,image8124.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
319901,Comedy|Family|Horror,image160.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
795434,Comedy|Drama|Romance,image6233.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
795439,Comedy|Drama|Romance,image6236.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
795439,Comedy|Drama|Romance,image6238.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
795463,Crime|Drama|Horror,image4007.jpg,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
795493,Crime|Drama|Romance,image4008.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
795493,Crime|Drama|Romance,image4009.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
253779,Comedy|Family|Mystery,image1530.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
796307,Adventure|Drama,image4011.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
796307,Adventure|Drama,image4012.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
796366,Action|Adventure|Sci-Fi,image4013.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
796375,Comedy|Crime|Romance,image4014.jpg,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
799949,Adventure|Comedy,image4015.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
800003,Action|Adventure|Comedy,image4016.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
800022,Sci-Fi,image4017.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800039,Comedy|Drama|Romance,image6249.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
800039,Comedy|Drama|Romance,image6254.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
800080,Action|Adventure|Sci-Fi,image4021.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800095,Crime|Drama|Mystery,image4022.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
800226,Animation|Action|Sci-Fi,image4023.jpg,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
800240,Crime|Drama|Mystery,image4024.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
800240,Crime|Drama|Mystery,image4025.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
800241,Crime|Drama|Mystery,image4026.jpg,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
800268,Adventure|Comedy,image4027.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
800308,Crime|Drama|Romance,image4028.jpg,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
158622,Comedy|Family|Romance,image823.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
800320,Action|Adventure|Fantasy,image4030.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
800369,Action|Adventure|Fantasy,image4031.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
802948,Biography|Crime|Drama,image4032.jpg,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
802948,Biography|Crime|Drama,image4033.jpg,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
803029,Sport,image4034.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
803096,Action|Adventure|Fantasy,image4035.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
